Solution Type,lambda,f1,f2,f3,Index in Pareto Front
Pareto Front Solution 397,0.05650657782818363,0.8642459919671021,0.0077068035496846675,0.26550474685940884,397
Pareto Front Solution 398,0.9330705526691397,0.9993468773551383,4.262566134142992e-06,0.0012911941237735824,398
Pareto Front Solution 399,0.4961454856925418,0.990760857058648,8.768666062803269e-05,0.018257022293480016,399
Pareto Front Solution 400,0.4569540824876284,0.9892015645085598,0.00010833189338066413,0.021336432053430485,400
Pareto Front Solution 401,0.9573348303810113,0.9995958246351334,2.6032584712462367e-06,0.0007990468130745931,401
Pareto Front Solution 402,0.892296646075018,0.9988983133136551,7.359935950709387e-06,0.0021779344873884133,402
Pareto Front Solution 403,0.36927121171716853,0.9845388558986888,0.0001802273845388692,0.03054138503510506,403
Pareto Front Solution 404,0.9515246246478917,0.9995373597746546,2.9891171515493957e-06,0.0009146279411693741,404
Pareto Front Solution 405,0.45536900949590653,0.9891329466497634,0.00010927942366403977,0.0214719312369019,405
Pareto Front Solution 406,0.2185686693935279,0.9680824495242901,0.0005572639489310081,0.06298633265583134,406
Pareto Front Solution 407,0.4588536691128392,0.9892831834880694,0.00010720912027448186,0.02117525826305574,407
Pareto Front Solution 408,0.5050841167186485,0.9910831149660965,8.363150547231067e-05,0.017620534888493234,408
Pareto Front Solution 409,0.994310375169617,0.9999520017998719,3.0328083311023155e-07,9.489324793423273e-05,409
Pareto Front Solution 410,0.07224340410237975,0.8927671019498464,0.004876808292121526,0.21035041553157785,410
Pareto Front Solution 411,0.4348346322460427,0.9881995815556642,0.00012249524070945278,0.02331493415025163,411
Pareto Front Solution 412,0.6044243768055814,0.9940310396629042,4.989092102547672e-05,0.011797063884336892,412
Pareto Front Solution 413,0.1106868490182416,0.9305773571027125,0.002159123822788982,0.13663441127081144,413
Pareto Front Solution 414,0.055394445212189815,0.8616930148055612,0.007994249090768893,0.27041973035135086,414
Pareto Front Solution 415,0.19110368497946656,0.9623958208656175,0.0007329067522960299,0.07418114779945881,415
Pareto Front Solution 416,0.8489831113411992,0.9983750391665962,1.1148121680222295e-05,0.003212312596069908,416
Pareto Front Solution 417,0.9273265510065143,0.9992860535440198,4.6744505874984945e-06,0.0014114356256763705,417
Pareto Front Solution 418,0.7441587208276117,0.9968591320123912,2.3187212222747144e-05,0.006208549387254024,418
Pareto Front Solution 419,0.16010537358999918,0.9537419223698608,0.0010456946864940539,0.09119934251183247,419
Pareto Front Solution 420,0.5587467806173423,0.9928039673005079,6.320141780425125e-05,0.014221312481916054,420
Pareto Front Solution 421,0.31042505961511085,0.9799683050277505,0.0002655719764391718,0.039559407386021914,421
Pareto Front Solution 422,0.9811834462366353,0.9998286025566913,1.090252698277775e-06,0.00033885347058588413,422
Pareto Front Solution 423,0.3457638908267319,0.9828955885270806,0.00020921064294318492,0.03378424932573935,423
Pareto Front Solution 424,0.5298042100661198,0.9919185227212215,7.345605216669688e-05,0.015970424487748342,424
Pareto Front Solution 425,0.1967286361603372,0.9636848754026925,0.0006910255027450285,0.07164428979919515,425
Pareto Front Solution 426,0.030182393779629432,0.7637469045991778,0.023630713434397932,0.4554036584434284,426
Pareto Front Solution 427,0.3234129349793852,0.9811167718572016,0.00024273582086423178,0.03729387764653961,427
Pareto Front Solution 428,0.058609408582240785,0.8688395314633303,0.007203941894566073,0.256651713561123,428
Pareto Front Solution 429,0.3083149024261374,0.9797727978074441,0.00026955270818503367,0.03994504346822571,429
Pareto Front Solution 430,0.3370124531377712,0.9822265758234736,0.00022155673498764806,0.03510431001204635,430
Pareto Front Solution 431,0.29889560485219846,0.9788672785932534,0.0002883443398858731,0.041731047609497945,431
Pareto Front Solution 432,0.11848793124041769,0.9354395953113943,0.0018915430245026025,0.12711299642782548,432
Pareto Front Solution 433,0.7852457304430264,0.9975010676643226,1.7895649859635184e-05,0.0049398024820658,433
Pareto Front Solution 434,0.8078351644553347,0.9978264439570432,1.5322066985699505e-05,0.004296683073050625,434
Pareto Front Solution 435,0.722548818096792,0.9964925152537418,2.6336887130898476e-05,0.006933106377257708,435
Pareto Front Solution 436,0.46731215122784203,0.9896386917380299,0.00010237296683065644,0.02047321509946372,436
Pareto Front Solution 437,0.2813792571073886,0.9770264588886056,0.0003283452506274041,0.04536116239749373,437
Pareto Front Solution 438,0.0891349290278854,0.9130752130490618,0.0032749277595633063,0.1708327072496546,438
Pareto Front Solution 439,0.1764788957589045,0.9586758721181146,0.0008605961468019955,0.0814992975135126,439
Pareto Front Solution 440,0.5732388005631107,0.9932141761122012,5.863539635486616e-05,0.013410925553609258,440
Pareto Front Solution 441,0.07482895876559036,0.8964139480297182,0.004564333241472134,0.20326797394370763,441
Pareto Front Solution 442,0.7380279466761105,0.9967572810159955,2.4052923484858933e-05,0.006409843763339131,442
Pareto Front Solution 443,0.9818856095801585,0.9998352860938682,1.0473609099146566e-06,0.0003256402014697394,443
Pareto Front Solution 444,0.23410573202216603,0.970727367822156,0.0004835702611831605,0.05777643800508324,444
Pareto Front Solution 445,0.10233149169045326,0.9246053699715032,0.0025128307457766446,0.14831692560470405,445
Pareto Front Solution 446,0.027402611432788083,0.7443781625132554,0.027876546835224093,0.4909415491346115,446
Pareto Front Solution 447,0.10005079476005897,0.9228144226645242,0.002624328509237037,0.15181773857477987,447
Pareto Front Solution 448,0.22751566792699196,0.9696481902961375,0.0005130278282465978,0.05990240448135565,448
Pareto Front Solution 449,0.9756644035009073,0.9997757372370666,1.430598617548484e-06,0.00044336722301034366,449
Pareto Front Solution 450,0.8804521299606051,0.9987602889297521,8.340850571981842e-06,0.002450778601743866,450
Pareto Front Solution 451,0.2946371739120701,0.9784393771172412,0.0002974272363382162,0.042574949552672825,451
Pareto Front Solution 452,0.6753246302086,0.9956106062679037,3.429392729681695e-05,0.008675936360631758,452
Pareto Front Solution 453,0.8483559157450339,0.9983670730362476,1.1207248181158734e-05,0.003228059145308464,453
Pareto Front Solution 454,0.4267206698019759,0.9878064501546239,0.00012824428895123958,0.024091143532044845,454
Pareto Front Solution 455,0.2769190324073942,0.976521536603076,0.00033973958007730627,0.04635672447472914,455
Pareto Front Solution 456,0.0633807128466961,0.8782557636002937,0.006230140547670415,0.23846689041215977,456
Pareto Front Solution 457,0.304846405337377,0.9794457039971473,0.0002762734089945512,0.04059021164868775,457
Pareto Front Solution 458,0.7304698312443152,0.9966293890044333,2.5150121107149335e-05,0.006662601505781685,458
Pareto Front Solution 459,0.9377227750683634,0.9993955984927142,3.934472663980869e-06,0.001194877633447577,459
Pareto Front Solution 460,0.33167963311916,0.9818019851130999,0.0002295564556019942,0.03594203393357725,460
Pareto Front Solution 461,0.7206937096022257,0.9964600290592608,2.662045925938684e-05,0.0069973085667673456,461
Pareto Front Solution 462,0.06685958432937111,0.8843626901497393,0.005639030288344547,0.22664752516371073,462
Pareto Front Solution 463,0.7499885218227229,0.9969544540721462,2.238348274777613e-05,0.006020156574743842,463
Pareto Front Solution 464,0.9995109449502942,1.0,0.0,0.0,464
Pareto Front Solution 465,0.43906954239117096,0.9883990968065821,0.00011961899705232738,0.022920992254161613,465
Pareto Front Solution 466,0.5573355921473193,0.9927628981648445,6.36649963300902e-05,0.014302444479006153,466
Pareto Front Solution 467,0.5408919105777766,0.9922687704727412,6.933452117334393e-05,0.01527856378619324,467
Pareto Front Solution 468,0.9007006148606904,0.9989940620089004,6.687166854725591e-06,0.0019886578884240735,468
Pareto Front Solution 469,0.07357657065888316,0.8946764371063235,0.004711839260139082,0.20664314306527057,469
Pareto Front Solution 470,0.09326760061271608,0.917009960376734,0.0030030331337524744,0.1631551178985688,470
Pareto Front Solution 471,0.00862439062697906,0.44349368031714576,0.162354773280409,0.9446109292243862,471
Pareto Front Solution 472,0.5313138864798503,0.9919670590707573,7.287980663963594e-05,0.015874549988841063,472
Pareto Front Solution 473,0.5187375129838113,0.9915542268231837,7.783348797894303e-05,0.01669000642574605,473
Pareto Front Solution 474,0.9444373658101662,0.9994650786194196,3.4694085431906527e-06,0.0010575219957579716,474
Pareto Front Solution 475,0.6268580427437505,0.9945690062014981,4.438482352996217e-05,0.010734134862184566,475
Pareto Front Solution 476,0.29646612173503456,0.9786246237798416,0.0002934790794014398,0.04220961402098061,476
Pareto Front Solution 477,0.5202103746054338,0.9916035918975106,7.723489695052479e-05,0.016592498905681905,477
Pareto Front Solution 478,0.6710443266996176,0.9955246062810957,3.509864204277003e-05,0.008845880843537109,478
Pareto Front Solution 479,0.200770510225799,0.9645681952958708,0.0006630273805818541,0.06990564312973498,479
Pareto Front Solution 480,0.5148798574548016,0.9914236131098854,7.942547042853814e-05,0.01694799632883723,480
Pareto Front Solution 481,0.7407900803989604,0.996803375064354,2.3660246968024702e-05,0.006318745536340798,481
Pareto Front Solution 482,0.08190578248509857,0.9053202443537595,0.0038470873801221576,0.18594510930913868,482
Pareto Front Solution 483,0.286484768780903,0.9775856389787325,0.0003159388689349106,0.04425854397962518,483
Pareto Front Solution 484,0.8837153623733053,0.9987986815079604,8.066685422859997e-06,0.0023748852391162565,484
Pareto Front Solution 485,0.6852567957719295,0.9958060707511823,3.248396471246123e-05,0.008289673351392973,485
Pareto Front Solution 486,0.20832749310573498,0.9661310533100654,0.0006148836108815505,0.06682891513908851,486
Pareto Front Solution 487,0.12859276055926408,0.9409105851908502,0.0016121415004567365,0.11638939561841019,487
Pareto Front Solution 488,0.6792619059339435,0.9956887678290538,3.3566995910793446e-05,0.008521480017311527,488
Pareto Front Solution 489,0.8621775560162948,0.9985399615236248,9.933844813911035e-06,0.0028863097075256454,489
Pareto Front Solution 490,0.4797386949844001,0.9901385990596391,9.57218666534821e-05,0.01948597033453965,490
Pareto Front Solution 491,0.27994633796001045,0.9768659515622626,0.00033194760226051064,0.04567764388584617,491
Pareto Front Solution 492,0.5071510762411475,0.991156040632212,8.272388543913725e-05,0.01747649714476369,492
Pareto Front Solution 493,0.5080983822949025,0.9911892678030542,8.231157504762771e-05,0.017410868737521134,493
Pareto Front Solution 494,0.1313672028047131,0.94227366456107,0.0015460773884882124,0.11371602929220831,494
Pareto Front Solution 495,0.4314249900035818,0.9880361499776759,0.00012487206928670622,0.02363762222541195,495
