Solution Type,lambda,f1,f2,f3,Index in Pareto Front
Pareto Front Solution 269,1.8964402115920687e-08,0.0004189949622393185,0.010905912634815856,0.07968701035192953,269
Pareto Front Solution 270,0.026732152028819456,0.7641567430314508,1.3649657676845403e-05,0.0019709668569705425,270
Pareto Front Solution 271,5.405728879576959e-07,3.236937818663722e-05,0.8543299291618107,0.5667325255963368,271
Pareto Front Solution 272,0.018005405261097267,0.6847015962971879,2.6905946667752215e-05,0.002630755270249308,272
Pareto Front Solution 273,0.025246535577195396,0.7535989315917231,1.4825542605246792e-05,0.0020411409949537625,273
Pareto Front Solution 274,4.709448933242687e-07,0.00010471398651832905,0.3636082243617952,0.23563390262413275,274
Pareto Front Solution 275,1.0151427570501033e-07,0.00012935707285422995,0.13245905394496368,0.1982955817665355,275
Pareto Front Solution 276,9.399940351908394e-08,8.929141772923968e-05,0.2409542296647576,0.3008376214425307,276
Pareto Front Solution 277,0.02820782545497407,0.7738030537564261,1.2285028758304305e-05,0.001879996521518501,277
Pareto Front Solution 278,3.3455341680508607e-07,0.0001548199848847462,0.13011150010893655,0.12109552038727812,278
Pareto Front Solution 279,3.5574671887744187e-08,5.755578104561178e-05,0.37804970260894655,0.43928215334418885,279
Pareto Front Solution 280,9.464400759158322e-08,0.0001264426663129441,0.13697597859215763,0.20526097693753192,280
Pareto Front Solution 281,0.18262448369061063,0.9572937017614616,3.9937657603370226e-07,0.0003680434137949261,281
Pareto Front Solution 282,0.0003064629771112017,0.018373071394713614,0.0009486655174631999,0.0007384800766988207,282
Pareto Front Solution 283,0.09078082733998805,0.9173977917766035,1.476715677116109e-06,0.0006975001248284612,283
Pareto Front Solution 284,1.3054996158234118e-06,6.957963828481989e-05,0.7800322481414191,0.3156786519414625,284
Pareto Front Solution 285,1.2666003047054818e-06,0.00011045116664139279,0.5396889630627666,0.18072970900106608,285
Pareto Front Solution 286,9.036524070068263e-08,9.751322435868651e-05,0.20975971019312634,0.2736261499104566,286
Pareto Front Solution 287,1.2102747482200214e-06,9.906393210999326e-05,0.5993675186310174,0.20899772446165826,287
Pareto Front Solution 288,6.438121921563507e-07,0.00010045168272210806,0.4534228056541367,0.2319869954693487,288
Pareto Front Solution 289,5.483931887026382e-10,3.065802672149172e-05,0.5660213659330852,0.7498377837227389,289
Pareto Front Solution 290,1.6837760702521125e-07,0.00012412443014113038,0.16010140547874716,0.1953737274941181,290
Pareto Front Solution 291,0.02036470247134896,0.711013899553214,2.2101416832966503e-05,0.0024275415956062966,291
Pareto Front Solution 292,1.1965111615046377e-07,0.0003091895200286241,0.01956195395228736,0.06585758419345583,292
Pareto Front Solution 293,1.4968746077323935e-06,1.7170425986257265e-05,0.9714448670117612,0.7679318101971042,293
Pareto Front Solution 294,0.022507274232771886,0.7313577442216727,1.8276860819203478e-05,0.002236528425693074,294
Pareto Front Solution 295,0.04692208736883068,0.8511350783767745,5.093403642382969e-06,0.001259128225506975,295
Pareto Front Solution 296,3.452689830027821e-08,5.254731122581327e-05,0.40994809938010646,0.46816943140677136,296
Pareto Front Solution 297,0.004120924718351314,0.32367888552286295,0.00017992280577109384,0.00400317055715146,297
Pareto Front Solution 298,0.04401822142341968,0.8427981934113767,5.836550564507295e-06,0.0013426695370849266,298
Pareto Front Solution 299,0.007459263260255977,0.46939275101066147,9.040926393327273e-05,0.003868715808274259,299
Pareto Front Solution 300,0.06833946720569527,0.8930408015761302,2.547644321754449e-06,0.0009069972068555947,300
Pareto Front Solution 301,0.005253056806137873,0.3813372874632075,0.00013752898517647993,0.004068128600999837,301
Pareto Front Solution 302,7.846713409123156e-08,8.186038890167141e-05,0.26402269856221017,0.3273706928051069,302
Pareto Front Solution 303,0.015358568193690067,0.6488499940450432,3.32798034771506e-05,0.0028483540078210207,303
Pareto Front Solution 304,2.9556767326824175e-08,3.2709333732531656e-05,0.5703670566525644,0.6202384317439988,304
Pareto Front Solution 305,0.029677552807590938,0.7826913911924362,1.1270914967998636e-05,0.001809249488720758,305
Pareto Front Solution 306,1.7294212039040504e-06,0.00012550535593130717,0.5282186397668563,0.14468518382168227,306
Pareto Front Solution 307,2.041211732148187e-07,0.00012732306850790455,0.16294526996831477,0.18378440913145433,307
Pareto Front Solution 308,2.0083780186407392e-10,5.799953620533737e-06,0.796478625625382,0.89142614467878,308
Pareto Front Solution 309,0.06180210650408834,0.8829898180606615,3.072982970902736e-06,0.0009918581015348903,309
Pareto Front Solution 310,0.024682728240269097,0.749318855881932,1.5582435162459487e-05,0.0020875780617299116,310
Pareto Front Solution 311,0.02887990235442342,0.7779662488971208,1.1925194421906709e-05,0.0018563460985835227,311
Pareto Front Solution 312,0.0029280508524296037,0.24974263066878735,0.0002500423484004444,0.0035687138149387942,312
Pareto Front Solution 313,2.0703135822036884e-06,9.317369120141243e-05,0.7566091064493538,0.22437298243930226,313
Pareto Front Solution 314,5.7367947860731946e-08,0.0001058440500442214,0.17989265851377848,0.2562302436876877,314
Pareto Front Solution 315,0.008258640207047592,0.4954257571093561,8.011643654694206e-05,0.0037775056779633578,315
Pareto Front Solution 316,0.010804811197396616,0.5636871677751776,5.575505256037758e-05,0.003414176193354824,316
Pareto Front Solution 317,0.14057109864402867,0.945171964306468,6.79403847877207e-07,0.0004780055540440661,317
Pareto Front Solution 318,0.04878255976930653,0.8560268473891001,4.680282501827115e-06,0.0012096734904469397,318
Pareto Front Solution 319,4.123078582523688e-08,6.153270768238197e-05,0.3529592981926142,0.4026384079415776,319
Pareto Front Solution 320,0.006338982545377278,0.42804429167308783,0.00011172847702799263,0.004022922239149231,320
Pareto Front Solution 321,0.00037163668527475627,0.024152683682369953,0.0008916679095175634,0.0009237069396975268,321
Pareto Front Solution 322,4.930296086566186e-07,7.074155749351711e-05,0.5982404295582611,0.3364388717515327,322
Pareto Front Solution 323,7.553039865040127e-07,0.00013354294325063976,0.2925846432228336,0.14934336156297656,323
Pareto Front Solution 324,7.318843821594138e-08,0.000133802876573791,0.12244159034347554,0.1993246126257222,324
Pareto Front Solution 325,1.0382628051911973e-06,5.949543463074519e-05,0.7941891715821617,0.36944842578926074,325
Pareto Front Solution 326,1.866964968414732e-06,8.734412728370109e-05,0.7614506050102219,0.24345041982163107,326
Pareto Front Solution 327,2.1255185024773493e-10,6.400629933382554e-06,0.7944096711220915,0.8902465156873053,327
Pareto Front Solution 328,5.081054031232898e-11,4.17120896395906e-07,0.9542324821191621,0.9766300581425453,328
Pareto Front Solution 329,0.0021471522006688386,0.19148536621882475,0.0003312445600005819,0.0030135543542005555,329
Pareto Front Solution 330,5.5485875133801256e-08,0.00018506167068285437,0.0690930757186635,0.14804821348744854,330
Pareto Front Solution 331,1.7289365813679698e-07,0.00010988883934095548,0.20346737965765285,0.2308605338956601,331
Pareto Front Solution 332,4.1929672427698573e-08,9.228016389710128e-05,0.22216394630333136,0.29466224113578154,332
Pareto Front Solution 333,0.0705900401470047,0.896114541207413,2.3982957251534155e-06,0.0008811388704168304,333
Pareto Front Solution 334,4.928798525319076e-07,8.92972647162672e-05,0.4710617038079214,0.27430515919047654,334
Pareto Front Solution 335,8.251105509149884e-07,0.0002199791185320727,0.07544064600840512,0.04887205160001687,335
Pareto Front Solution 336,0.0019088920352514729,0.17178575771341092,0.00036358274779128526,0.00273039350910716,336
Pareto Front Solution 337,2.0286184827567255e-07,9.976374149998214e-05,0.2578952130473022,0.2638103514204386,337
Pareto Front Solution 338,5.113376237485674e-07,0.00011735707362362328,0.3078927975959908,0.1913925774187067,338
Pareto Front Solution 339,1.5371903448263063e-06,7.730232151620744e-05,0.7711287509163363,0.28135498102539486,339
Pareto Front Solution 340,1.6682167422003903e-06,0.00011429605222951512,0.5859852885758284,0.16660792314366457,340
Pareto Front Solution 341,6.218112502638707e-07,0.00012552107982009944,0.29942727051123885,0.16929166971535878,341
Pareto Front Solution 342,6.781937758345532e-07,8.40307619453192e-05,0.5722035400990436,0.2752521476927203,342
Pareto Front Solution 343,0.004553804028242206,0.34696732069090264,0.0001625713108446377,0.004067859423863532,343
Pareto Front Solution 344,0.04542746450430536,0.8469793745777994,5.3630318175402535e-06,0.0012892184299269042,344
Pareto Front Solution 345,4.105646322575693e-08,6.88195625837192e-05,0.3148404395970821,0.37232468931161694,345
Pareto Front Solution 346,0.007826193638933417,0.48166048412050827,8.60770177936889e-05,0.003842630386618503,346
Pareto Front Solution 347,0.004429614867461338,0.34045797571573266,0.00016582474894717353,0.004035826690247403,347
Pareto Front Solution 348,1.364231373316862e-06,0.00010450453749372188,0.5940839246849633,0.19246826971839665,348
Pareto Front Solution 349,0.5806330285258967,0.9862485774288182,3.9591681652492504e-08,0.00011652658009477305,349
Pareto Front Solution 350,6.598606056696743e-08,8.461605946593762e-05,0.24788742688291648,0.31520079383284116,350
Pareto Front Solution 351,0.04073689839648676,0.8321839405173647,6.539550426694694e-06,0.0014137200032972581,351
Pareto Front Solution 352,0.010951212051753534,0.5670489700707425,5.4067478131393774e-05,0.003373742570983381,352
Pareto Front Solution 353,1.456561847829822e-08,0.00039906854884730537,0.01450110284460178,0.09982506318745175,353
Pareto Front Solution 354,0.0026678222580134824,0.2313267817722825,0.0002720297300537918,0.0034044610575067282,354
Pareto Front Solution 355,0.051142643247616776,0.8618079828250748,4.3461549229774e-06,0.001168678586720068,355
Pareto Front Solution 356,5.8954669116570704e-08,0.00010698015874295507,0.1769252600353307,0.25339813790592736,356
Pareto Front Solution 357,0.037074121911281316,0.818491745863726,7.65292110038434e-06,0.0015189590710910376,357
Pareto Front Solution 358,5.8111704272255814e-08,0.00012655571307695134,0.13577727053828118,0.21598968883568068,358
Pareto Front Solution 359,0.0033211402728615357,0.2758765340386413,0.00022192175654895066,0.003741065305796939,359
Pareto Front Solution 360,0.024097395998090562,0.7447166986642694,1.6242820086276036e-05,0.002125669943016458,360
Pareto Front Solution 361,0.003854522122880632,0.3084874044692345,0.0001915187003873487,0.003932751294192008,361
Pareto Front Solution 362,1.635854452105766e-06,0.00012264673761152927,0.5301346161774694,0.150780686540301,362
Pareto Front Solution 363,5.244527044870469e-07,0.0002818222373518424,0.03002758986982671,0.03725569873482815,363
Pareto Front Solution 364,1.3739041955465302e-06,0.00011418148608314068,0.5365008229491569,0.17084002984514138,364
Pareto Front Solution 365,1.5369773240342793e-07,0.00012010181986070088,0.16578855909862147,0.20636298678619905,365
Pareto Front Solution 366,1.8252577450058752e-10,4.87673815036159e-06,0.8191174894926088,0.9041392518745753,366
Pareto Front Solution 367,0.023663921797323764,0.7412079425057461,1.6825474583609427e-05,0.0021589309481786488,367
Pareto Front Solution 368,1.1591201360311827e-06,6.425846381892083e-05,0.7870973900335285,0.34233605604376566,368
Pareto Front Solution 369,0.01837588160600456,0.6891312848956441,2.5193006051846233e-05,0.002553367000959724,369
Pareto Front Solution 370,0.009067204108634305,0.5193000399818604,7.012715021203564e-05,0.0036428083213646,370
Pareto Front Solution 371,7.240655980466184e-08,0.00010490269638808144,0.18304454144436133,0.25579993484502556,371
Pareto Front Solution 372,1.4651673567235126e-10,3.260666052035041e-06,0.853915279325784,0.9233494930546673,372
Pareto Front Solution 373,0.036582614033956934,0.8164820079550239,7.835021153277564e-06,0.0015353794183460999,373
Pareto Front Solution 374,0.20958305957325138,0.9626202338215516,3.0844807975369696e-07,0.00032383965974787875,374
Pareto Front Solution 375,6.484733139137271e-07,8.218143892228238e-05,0.5753476018193224,0.2832790673822624,375
Pareto Front Solution 376,0.011405023811794496,0.5771744564720364,5.155449141309813e-05,0.0033283172054452918,376
Pareto Front Solution 377,0.00273028869105304,0.23583288494213558,0.00026645844933454187,0.0034482666942688006,377
Pareto Front Solution 378,0.0304270629890833,0.7869315357179276,1.0919418411773885e-05,0.0017852014155538296,378
Pareto Front Solution 379,2.7556997239033756e-10,1.0041981664514028e-05,0.7501906975520135,0.864821729542306,379
Pareto Front Solution 380,1.5809312243808004e-08,0.0004057085965726238,0.01304006124741475,0.0925177438381203,380
Pareto Front Solution 381,1.6615376813984599e-07,0.0002198798349426674,0.04560623224749358,0.09196296111694163,381
Pareto Front Solution 382,8.624887480877824e-08,0.00012260850433286986,0.14342376030449955,0.21456284507052398,382
Pareto Front Solution 383,7.737767330898032e-07,8.946310419391605e-05,0.5637433474548474,0.25264544742718675,383
Pareto Front Solution 384,0.004185020282661656,0.32723336679843823,0.0001780452644900122,0.004025540295518181,384
Pareto Front Solution 385,0.00402213696636262,0.31813499060778455,0.00018347475321482234,0.003972613133601853,385
Pareto Front Solution 386,1.878038589106606e-06,0.00012056495280299481,0.5815668098977226,0.1523323511972743,386
Pareto Front Solution 387,0.0060957474630709335,0.4182071940808355,0.00011717152427009186,0.004046959705479528,387
Pareto Front Solution 388,1.1497596502796908e-07,0.00013459305478568761,0.12509398647109954,0.18604482640684325,388
Pareto Front Solution 389,4.45207573836958e-08,6.795276086464282e-05,0.31842274913086793,0.36888858711901834,389
Pareto Front Solution 390,4.5725147337537294e-08,6.91327856139245e-05,0.3124757854132435,0.3651673725207061,390
Pareto Front Solution 391,8.109696037471588e-08,0.00018941096740657796,0.06280634220936347,0.13438402507811747,391
Pareto Front Solution 392,0.004395044715111639,0.33861786704397623,0.0001702710923216372,0.004069099788047253,392
Pareto Front Solution 393,1.6183216655034626e-06,7.985766235413135e-05,0.7684830926874572,0.27103893715060545,393
Pareto Front Solution 394,4.0342968411271907e-08,9.051807966409801e-05,0.228672160988549,0.3041930100801762,394
Pareto Front Solution 395,2.1435548921485233e-08,0.0004275290154948351,0.009049735106600707,0.06952374473219407,395
Pareto Front Solution 396,0.003929471688225851,0.3128353723623564,0.0001900265940307553,0.003974661705084029,396
Pareto Front Solution 397,5.452641263950091e-08,7.670385691939726e-05,0.2779272355713781,0.3409223775628246,397
Pareto Front Solution 398,1.6426666024820203e-06,5.589900829220072e-05,0.8727319809309908,0.41905107031201994,398
Pareto Front Solution 399,0.023137374935530315,0.7368108655338451,1.713006366808954e-05,0.0021723948747975224,399
Pareto Front Solution 400,1.3188165986282833e-07,0.0001404561608903183,0.11785765973341633,0.17276970291854857,400
Pareto Front Solution 401,0.004663205829580963,0.3525987158187334,0.00015691063602442672,0.004055862614742243,401
Pareto Front Solution 402,4.904056948196403e-08,3.9512736431309126e-05,0.5125109509730355,0.5400753063281274,402
Pareto Front Solution 403,5.825027651637017e-07,7.773504559644593e-05,0.5835079926036242,0.30323971354886675,403
Pareto Front Solution 404,0.00594289010324825,0.41184199349942613,0.0001209236228166717,0.004062541360083492,404
Pareto Front Solution 405,0.01386786760655994,0.6248574597439334,3.8613727672133884e-05,0.0030086182767200304,405
Pareto Front Solution 406,1.190892493878025e-06,0.00010769602935189234,0.5422180974277113,0.1884806450100043,406
Pareto Front Solution 407,0.01758533858755781,0.6794840669405376,2.7044829695347573e-05,0.002627688151800278,407
Pareto Front Solution 408,2.563582720353633e-06,0.0001065955913112112,0.7471027482651111,0.18687446164346347,408
Pareto Front Solution 409,0.00791595084465837,0.4845852686703639,8.381104462308457e-05,0.0038068574303962138,409
Pareto Front Solution 410,0.15217290729523927,0.9491737741559806,6.007728025749726e-07,0.0004500196722717419,410
Pareto Front Solution 411,0.012245588991783636,0.5947675203607231,4.611552947049231e-05,0.0032008723405289024,411
Pareto Front Solution 412,1.2495586732109332e-08,0.00038568909701580634,0.017817633809974122,0.11479055369817705,412
Pareto Front Solution 413,0.00428832911356926,0.3328755834070271,0.00017151080377817132,0.00401740443727625,413
Pareto Front Solution 414,8.754407794093827e-08,9.620568256812885e-05,0.21310242025387613,0.27777281213187743,414
Pareto Front Solution 415,0.00586855091845191,0.4087123638206797,0.00012107156246194538,0.004039997633609641,415
Pareto Front Solution 416,0.03865370733602838,0.8246459375884306,7.188627982377772e-06,0.0014769249527721742,416
Pareto Front Solution 417,0.0002639389774440154,0.014832982398325,0.0009901310015833626,0.0005912135697485583,417
Pareto Front Solution 418,4.303999151340822e-08,9.345963222870289e-05,0.2179465630290955,0.2883344089452264,418
Pareto Front Solution 419,4.461506324721746e-10,2.231840699138102e-05,0.6220862088922859,0.7866198130872007,419
Pareto Front Solution 420,0.014273958058874022,0.6317123886158286,3.7186853727788434e-05,0.002969542949525038,420
Pareto Front Solution 421,0.45145403691584923,0.982348935099002,6.580683601529006e-08,0.00015029434988701878,421
Pareto Front Solution 422,2.5420765083760856e-08,0.00043801982195654666,0.007546023673008118,0.059661646327429006,422
Pareto Front Solution 423,2.8203816576566467e-10,1.0450569843629665e-05,0.7452109604386423,0.8619126102564829,423
Pareto Front Solution 424,1.7712189654486583e-06,0.00010394236798457894,0.6618583336109649,0.19020762241128383,424
Pareto Front Solution 425,0.0073941592234842745,0.46714667594825304,9.252143212723611e-05,0.003901006741493383,425
Pareto Front Solution 426,0.0018630019346868457,0.16787770901941867,0.0003669562491230559,0.0026537393938682653,426
Pareto Front Solution 427,1.6798517214600203e-08,0.0004101401018515505,0.012640996596082331,0.08943239647786717,427
Pareto Front Solution 428,4.879788773845298e-08,1.6185387830201925e-05,0.7670323387376501,0.7875798131042123,428
Pareto Front Solution 429,0.002451170438664299,0.2152574063544877,0.00029588037121393355,0.0032751558562712263,429
Pareto Front Solution 430,0.000947548964059246,0.0818919917671095,0.0005808950953417487,0.0015844660426766138,430
Pareto Front Solution 431,2.6819868253363646e-10,9.607694325966133e-06,0.7513358535898104,0.8654956520479377,431
Pareto Front Solution 432,0.021760392676403225,0.724613677954166,1.8959548014515016e-05,0.0022677696073737422,432
Pareto Front Solution 433,3.4839194396310815e-08,5.299023726344547e-05,0.40687644388245425,0.464801008333736,433
Pareto Front Solution 434,0.09835186032179806,0.9233240971390314,1.396282713471505e-06,0.0006798462166061196,434
Pareto Front Solution 435,0.011536782037826196,0.580052379593994,5.024749729496432e-05,0.0032945835253993,435
Pareto Front Solution 436,0.005497954119066254,0.39252039787060594,0.00013204536600523216,0.004084049889330171,436
Pareto Front Solution 437,0.021735124130733637,0.7243743096295077,1.918254429652921e-05,0.002280883282619772,437
Pareto Front Solution 438,1.1479994061980747e-06,0.00010608173493320555,0.5437745911937903,0.19320444285034774,438
Pareto Front Solution 439,0.014091245285543268,0.6286734782948482,3.74922338410437e-05,0.0029738131141117657,439
Pareto Front Solution 440,6.849157294206401e-08,8.614543520432526e-05,0.2427144653267833,0.31021950630250217,440
Pareto Front Solution 441,1.7707260423292958e-06,8.450053908802157e-05,0.7640044548342501,0.2534914805848911,441
Pareto Front Solution 442,1.3696950921263364e-08,0.00039383631845009925,0.015888264067160422,0.10614349502459883,442
Pareto Front Solution 443,4.185397459175163e-08,6.969570427056743e-05,0.31036170180331646,0.36645162799004827,443
Pareto Front Solution 444,0.020633829921531205,0.7137144597521307,2.0954773428860314e-05,0.002367904629063876,444
Pareto Front Solution 445,0.0124136274102662,0.5981069992333093,4.521171286144977e-05,0.0031791730859680213,445
Pareto Front Solution 446,9.772892990865001e-08,9.537038794732587e-05,0.21998153383247857,0.2799649605578778,446
Pareto Front Solution 447,0.03107550011818639,0.7904731339784244,1.055500457516559e-05,0.0017586293820038201,447
Pareto Front Solution 448,0.007254925100653883,0.4622852280181348,9.356562639061864e-05,0.0038943246920608477,448
Pareto Front Solution 449,1.2281011589124696e-05,7.374952465635299e-05,0.9835276642329219,0.2876266725420497,449
Pareto Front Solution 450,7.4998876049184695e-06,0.00047360787445602356,0.024671661557255257,0.0063926676818569774,450
Pareto Front Solution 451,0.040004365323547196,0.8296042155515956,6.769344412387421e-06,0.0014366490707021253,451
Pareto Front Solution 452,6.619295262972332e-08,0.0001117613349842829,0.16529219997975692,0.24145271286318845,452
Pareto Front Solution 453,0.0032704945221218493,0.2726247396270892,0.00022536651595659495,0.0037229451210067195,453
Pareto Front Solution 454,4.755735745464679e-08,8.733325256808271e-05,0.23649705286616376,0.30386425042665416,454
Pareto Front Solution 455,4.349658917277057e-08,9.393274624702615e-05,0.2162856846260396,0.2859045571640173,455
Pareto Front Solution 456,6.981591909787647e-07,8.522664424015826e-05,0.5702441889229138,0.2701497466834367,456
Pareto Front Solution 457,4.627386370417038e-08,9.667417266978956e-05,0.20700183724094895,0.278828698774389,457
Pareto Front Solution 458,0.006045842912260614,0.4161521760470727,0.00011769236263693728,0.004040197462318154,458
Pareto Front Solution 459,0.0018262032367625195,0.16471465468624827,0.00037634438474799944,0.002613585488151742,459
Pareto Front Solution 460,6.887938767648814e-08,0.000113393506945356,0.16162039699836606,0.23737532409935402,460
Pareto Front Solution 461,5.314190158329055e-08,0.0001430839385525122,0.11140063898598239,0.19331334558591917,461
Pareto Front Solution 462,0.008440479946908688,0.5009899312362379,7.79742290987135e-05,0.0037542370709982313,462
Pareto Front Solution 463,0.1286191048040419,0.9403667297000681,7.59622838976296e-07,0.0005043581863310559,463
Pareto Front Solution 464,4.499333401747281e-08,6.8420757077988e-05,0.31604518572986207,0.3674148610066813,464
Pareto Front Solution 465,5.077263466964396e-08,0.00010068984442411597,0.19441116802030659,0.26900342683757084,465
Pareto Front Solution 466,0.010110436965779322,0.5469715988126005,6.04778076823451e-05,0.0034926760280621773,466
Pareto Front Solution 467,0.050334279760418196,0.8598854079863524,4.474023351365923e-06,0.0011847160891376544,467
Pareto Front Solution 468,5.5629164695486776e-08,9.402057446672915e-05,0.213470626620674,0.2857096351129035,468
Pareto Front Solution 469,3.6608320413695395e-06,0.00038511478596517954,0.025622394718753296,0.009986124412431,469
Pareto Front Solution 470,5.495188605174706e-08,7.702516260893469e-05,0.27660023162867,0.33989000555074356,470
Pareto Front Solution 471,0.11646733882604589,0.9345344307302296,1.0055432273693645e-06,0.000579202731496043,471
Pareto Front Solution 472,0.004259833676844534,0.3313329493001716,0.00017476892357557046,0.004037178042862783,472
Pareto Front Solution 473,0.0045909531105737715,0.34889203688821013,0.00015958382352528224,0.004050747142810497,473
Pareto Front Solution 474,9.415360075792764e-08,9.921130435160117e-05,0.2055736454041238,0.26827410882440184,474
Pareto Front Solution 475,6.162986353316551e-08,4.9133024591477054e-05,0.4438379067825743,0.4928172243427921,475
Pareto Front Solution 476,0.008339567884041714,0.49790497404844253,7.828244673398777e-05,0.00374645647409049,476
Pareto Front Solution 477,1.7072763481440654e-08,0.00041163016508991793,0.011836663712386867,0.08607279857019307,477
Pareto Front Solution 478,0.022772494702396708,0.7337056853652091,1.75964413132438e-05,0.002197207419462976,478
Pareto Front Solution 479,3.033649069768519e-08,0.0004467018298583745,0.007002714129138746,0.053237247177802545,479
Pareto Front Solution 480,0.01740997887012993,0.6772872618517992,2.7103859195665323e-05,0.0026259097250787376,480
Pareto Front Solution 481,0.08679573254132933,0.913933253619629,1.6668907390598501e-06,0.0007399758053714678,481
Pareto Front Solution 482,0.003985089204009944,0.31602687486126224,0.0001870531843888045,0.0039844357652998,482
Pareto Front Solution 483,0.011169209504367714,0.5719739332575805,5.25824161280496e-05,0.0033437450743456915,483
Pareto Front Solution 484,0.011180188268169645,0.5722404780448808,5.2542851423768145e-05,0.003343003513545434,484
Pareto Front Solution 485,0.3812347510251161,0.9791473745560813,1.0011531354176601e-07,0.000185375859175398,485
Pareto Front Solution 486,0.003399571548232359,0.2808795302553078,0.00021710558079659063,0.0037778429820376673,486
Pareto Front Solution 487,0.10851128906507862,0.9300372839911158,1.0523486335459953e-06,0.0005913881504667322,487
Pareto Front Solution 488,0.003397766172915119,0.28076481491544547,0.00021868398593138892,0.003789914185698102,488
Pareto Front Solution 489,0.015154306025411903,0.6457583353756884,3.358962019924736e-05,0.002854243550195383,489
Pareto Front Solution 490,0.8539161979427682,0.9906320451806221,2.025015559099337e-08,8.331012247398325e-05,490
Pareto Front Solution 491,0.03893136834960825,0.82570494689607,7.019228284236067e-06,0.0014599148527683803,491
Pareto Front Solution 492,0.3481576734636473,0.9771997025891314,1.1425614868181882e-07,0.0001979353379148574,492
Pareto Front Solution 493,0.08433466824125546,0.9116409636221171,1.8684340750396414e-06,0.00078285303851005,493
Pareto Front Solution 494,0.16565567744762053,0.9531267186965879,4.87556705661745e-07,0.00040591796497027984,494
Pareto Front Solution 495,0.1063326104623329,0.9286936728395331,1.2034043886440174e-06,0.0006324376323400141,495
Pareto Front Solution 496,0.12591805967463224,0.9391540942917982,7.990568148835315e-07,0.0005171346527421673,496
Pareto Front Solution 497,0.26657251520100994,0.9704056044770698,1.9261624013786941e-07,0.0002564708382477202,497
Pareto Front Solution 498,0.1003666221793099,0.9247602406797405,1.2211960639412961e-06,0.0006357984985377045,498
Pareto Front Solution 499,0.00021893862375691606,0.011338834108014758,0.0011424324074991734,0.0005127584606959036,499
