Solution Type,lambda,f1,f2,f3,Index in Pareto Front
Pareto Front Solution 28,0.00028770532437605496,0.01736314695118612,0.004552029949316725,0.0017947375368108857,28
Pareto Front Solution 29,0.02937524314714414,0.8487847899473808,4.664631444344701e-05,0.002863448486478999,29
Pareto Front Solution 30,0.051642701699786034,0.9353477566716948,1.3643554399249061e-05,0.0014753969537167231,30
Pareto Front Solution 31,3.06633535280109e-05,0.0006747897409576783,0.006184810373530745,0.000261337139762595,31
Pareto Front Solution 32,0.022633816094439544,0.7976628957656952,7.366170944438758e-05,0.003640817561050509,32
Pareto Front Solution 33,2.0703736072678676e-07,0.00010898944946277664,0.014492861760249559,0.010398918444723378,33
Pareto Front Solution 34,0.00238723403123501,0.23590384567006284,0.0014021149278965902,0.005222557858983657,34
Pareto Front Solution 35,0.00665710020736139,0.4868537518454857,0.00046230064832961766,0.007004711321214606,35
Pareto Front Solution 36,0.00039470972135851115,0.028080617371126843,0.004107376157363528,0.0019625000082961214,36
Pareto Front Solution 37,0.00315248481379381,0.29613245669109645,0.0010558994817988642,0.0061497160387741145,37
Pareto Front Solution 38,0.001937608808258562,0.1956048290342809,0.0016292730343083694,0.004051344330319533,38
Pareto Front Solution 39,0.005344524933231528,0.42762059291919174,0.0006022917921106378,0.007127869611130328,39
Pareto Front Solution 40,0.009399847659891675,0.5811000278155736,0.000300834655532047,0.0064820812214200765,40
Pareto Front Solution 41,0.017822730247769994,0.744737360063107,0.00011310340288082366,0.0044622630446619705,41
Pareto Front Solution 42,0.00048054388605174234,0.03739813661597815,0.0038019966595240415,0.002079241865143386,42
Pareto Front Solution 43,0.007883819047434626,0.5330295775343282,0.0003723270568068364,0.0067895709162143015,43
Pareto Front Solution 44,1.0475594417918274e-07,0.00011285137490913443,0.010080918935611147,0.010933972667330389,44
Pareto Front Solution 45,0.025708259292098808,0.8235862773398613,5.844041806360218e-05,0.0032404143377247198,45
Pareto Front Solution 46,8.15150395611972e-07,8.929328918166876e-05,0.04556194754658825,0.011249333676793948,46
Pareto Front Solution 47,0.013617433863231125,0.6790532428151463,0.00017064206755343158,0.005304085820629897,47
Pareto Front Solution 48,0.0005298386861565573,0.042941737551680174,0.0036521640217813387,0.0021999397737134463,48
Pareto Front Solution 49,0.07252235337202337,0.9728672980172617,4.630292469493036e-06,0.000849810691662099,49
Pareto Front Solution 50,3.686566386824138e-07,0.00011661797626794635,0.011973554251358908,0.007421258669292856,50
Pareto Front Solution 51,0.01876955296530525,0.7567936152129672,0.00010172599378957517,0.004209607054790608,51
Pareto Front Solution 52,0.0010093120871356406,0.09853757006277639,0.0026002436268530525,0.0029146073708442534,52
Pareto Front Solution 53,0.0017941479687241968,0.18187654161473094,0.001730695832241625,0.003564529941344332,53
Pareto Front Solution 54,1.8056156719656685e-08,9.787567682457621e-05,0.015272847321327497,0.05207132812101909,54
Pareto Front Solution 55,5.083178476138381e-06,0.0002220426403308696,0.007343081914533739,0.0006498286645460164,55
Pareto Front Solution 56,0.0016728357589582531,0.16992424954224022,0.0018301536779934246,0.0031771519248022925,56
Pareto Front Solution 57,3.969904750699959e-07,0.0001016878412520079,0.02199470681621652,0.009911081573369217,57
Pareto Front Solution 58,1.640150546511343e-05,0.0,1.0,0.0,58
Pareto Front Solution 59,3.711465320607349e-08,0.0001070441945877668,0.009808149756891215,0.020576759037461922,59
Pareto Front Solution 60,1.4761482373319527e-07,0.00011416866627360567,0.010188208109382703,0.009654881296930175,60
Pareto Front Solution 61,2.384802497861623e-08,0.0001004342006976136,0.015605529701424358,0.03859340781081402,61
Pareto Front Solution 62,2.189762753436063e-06,0.00016631444693516258,0.006847356739889015,0.002164011186645811,62
Pareto Front Solution 63,7.007480547051515e-07,0.00011082815847643264,0.020196134105266488,0.00761917591612509,63
Pareto Front Solution 64,0.0020936964597628505,0.21005382850440038,0.001528214059768778,0.00449606604607356,64
Pareto Front Solution 65,0.012378228666091352,0.6546149195820259,0.00019724899485475673,0.0055716605843264926,65
Pareto Front Solution 66,4.3375052912102226e-07,0.0001149514038349641,0.013803838670468036,0.00733403109144511,66
Pareto Front Solution 67,0.014355155955914118,0.6924941545630721,0.00015717425239900827,0.005095783179513444,67
Pareto Front Solution 68,5.23835390170576e-08,0.00010955978260802083,0.010048330334515944,0.01628171168086904,68
Pareto Front Solution 69,3.205221185217339e-06,0.00018780612525211206,0.00686377261328305,0.0013074399952963318,69
Pareto Front Solution 70,4.4446802984521605e-08,0.00010865717714213406,0.0092467992177807,0.017196415710883442,70
Pareto Front Solution 71,0.021654762491926976,0.7882898803855917,7.962697401719439e-05,0.0037814782102598937,71
Pareto Front Solution 72,0.011828355841041888,0.6426146519312552,0.0002111383398732306,0.005748934405509874,72
Pareto Front Solution 73,0.006524047091357419,0.48127108262580914,0.00047413700446567606,0.007061473012582587,73
